¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,ÐÂÀËÐÐÒµ,ÐÂÀË¸ÅÄî,ÐÂÀËµØÓò,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,ºó¸´È¨¼Û,Ç°¸´È¨¼Û,ÕÇµø·ù,³É½»Á¿,³É½»¶î,»»ÊÖÂÊ,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ,ÊÇ·ñÕÇÍ£,ÊÇ·ñµøÍ£,ÊÐÓ¯ÂÊTTM,ÊÐÏúÂÊTTM,ÊÐÏÖÂÊTTM,ÊÐ¾»ÂÊ,MA_5,MA_10,MA_20,MA_30,MA_60,MA½ð²æËÀ²æ,MACD_DIF,MACD_DEA,MACD_MACD,MACD_½ð²æËÀ²æ,KDJ_K,KDJ_D,KDJ_J,KDJ_½ð²æËÀ²æ,²¼ÁÖÏßÖÐ¹ì,²¼ÁÖÏßÉÏ¹ì,²¼ÁÖÏßÏÂ¹ì,psy,psyma,rsi1,rsi2,rsi3,Õñ·ù,Á¿±È
sh600001,ºªµ¦¸ÖÌú,2003-09-03,,,,5.27,5.32,5.24,5.26,7.040197786651988,2.714304660248335,-0.001898,569476.0,3002752.0,0.0011619999999999998,2577400000.0,7819269310.0,0,0,14.009200013867506,0.7501333629058465,8.556688308480307,1.1083954739226567,2.7091450511740947,2.6931484222555655,2.6998565100575043,2.728754401157178,2.788619037767966,,-0.018862575107260415,-0.028095776226629152,0.018466402238737474,,58.71839998282406,51.6961540306797,72.76289188711279,,2.701662627996965,2.8345145597891324,2.5688106962047974,33.33333333333333,33.33333333333346,55.553027389391595,48.820150417147815,45.87726985117449,0.015180258555133053,0.45813823759543476
sh600001,ºªµ¦¸ÖÌú,2003-09-02,,,,5.32,5.35,5.26,5.27,7.053585491915643,2.7194662071094284,-0.007533,1214907.0,6444552.0,0.002479,2582300000.0,7834134840.0,0,0,14.035833472164668,0.7515594718641371,8.572955775644749,1.1105026895097179,2.7050170518801138,2.690568354396035,2.701662627996965,2.733054665401402,2.79018887623633,5ÈÕ¡¢20ÈÕ¾ùÏß½ð²æ£»,-0.02134913778827885,-0.03040407650647134,0.01810987743638498,,60.577599974236136,48.18503105460752,85.36273781349337,,2.7032106685933712,2.841281584660026,2.5651397525267163,41.66666666666667,31.94444444444457,58.37140719730892,50.08052252151685,46.40795725680903,0.016949151802656326,0.8761595398793446
sh600001,ºªµ¦¸ÖÌú,2003-09-01,,,,5.24,5.33,5.22,5.31,7.107123452886237,2.740107436428041,0.013359000000000001,1870541.0,9875082.0,0.003817,2601900000.0,7893596960.0,0,0,14.142367305353307,0.7572639076972995,8.638025644302521,1.118931551857963,2.6957285256035624,2.6890201628574064,2.7032106685933712,2.737010886022349,2.791335310400583,5ÈÕ¡¢10ÈÕ¾ùÏß½ð²æ£»,-0.024737902377352405,-0.03266781118601946,0.015859817617334113,,60.8663999613543,41.98874659479322,98.62170669447646,,2.7052747690896877,2.8449935714752574,2.565555966704118,41.66666666666667,29.16666666666679,70.24827393284949,55.31548425315979,48.560732670904585,0.020992370998116905,1.42318088297213
sh600001,ºªµ¦¸ÖÌú,2003-08-29,,,,5.17,5.26,5.16,5.24,7.0134310277860425,2.703984902120612,0.01354,1678655.0,8737383.0,0.003426,2567600000.0,7789538240.0,0,0,13.955933079356935,0.7472811440299258,8.52415336320834,1.1041810413310165,2.6823117534632885,2.6833438201747315,2.7052747690896877,2.7394190483309306,2.7920533933460736,,-0.030805026676175906,-0.03465028838818623,0.007690523424020643,,46.855155497587134,32.54991991151269,75.46562666973603,,2.708629023070775,2.8522768309821753,2.5649812151593743,33.33333333333333,27.777777777777896,57.695089555105596,46.312862560724305,44.22128966351086,0.019342366412213763,1.4283775435706396
sh600001,ºªµ¦¸ÖÌú,2003-08-28,,,,5.23,5.23,5.17,5.17,6.919737778268289,2.6678620499640973,-0.009579,881532.0,4587659.0,0.0017989999999999996,2533300000.0,7685479530.0,0,0,13.769498871276815,0.7372983813218916,8.410281093057238,1.0894305322215876,2.6761194881845,2.680247676562577,2.708629023070775,2.7450954083067893,2.7937952139246676,,-0.03442287962735513,-0.0356116038161888,0.002377448377667346,,29.37364233728965,25.39730211847547,37.326322774918005,,2.7148215155489432,2.859519570011599,2.5701234610862875,25.0,27.777777777777896,34.75366044452102,34.15181406390518,39.31514992457749,0.011494247582205075,0.9522151187044554
sh600001,ºªµ¦¸ÖÌú,2003-08-27,,,,5.16,5.25,5.16,5.22,6.986663023369143,2.6936646637784314,0.007722,1287503.0,6715767.0,0.002628,2557800000.0,7759807180.0,0,0,13.902666162762616,0.7444289261133445,8.491618428879452,1.0999666101568941,2.677151793337015,2.6807638181660742,2.7148215155489432,2.7542119827264386,2.797235475279797,,-0.03486191601634436,-0.03590878486339722,0.0020937376941057156,½ð²æ,34.96955441502553,23.409132009068383,58.090399226939816,,2.7202398714891576,2.866191330382836,2.5742884125954792,25.0,29.16666666666678,51.31944798939292,40.09925574234173,41.8339801381388,0.017374517241379395,1.456418406823375
sh600001,ºªµ¦¸ÖÌú,2003-08-26,,,,5.2,5.2,5.15,5.18,6.933125428807888,2.6730235757266696,0.0,853460.0,4414165.0,0.0017420000000000005,2538200000.0,7700345060.0,0,0,13.796132329573975,0.7387244902801823,8.426548560221681,1.0915377478086492,2.676119656911934,2.6812797743478076,2.7202398714891576,2.761436442723716,2.7983902338781887,,-0.03754237890823919,-0.036170502075160434,-0.0027437536661575196,,20.636149804356588,17.628920806089813,26.650607800890135,,2.7261742340854687,2.8729433015812855,2.579405166589652,25.0,31.94444444444456,28.646005607604604,31.329975707830954,38.829520885089394,0.009652509652509411,1.12043295505954
sh600001,ºªµ¦¸ÖÌú,2003-08-25,,,,5.18,5.24,5.15,5.18,6.933125428807888,2.6730235757266696,0.0,1174940.0,6093421.0,0.002398,2538200000.0,7700345060.0,0,0,13.796132329573975,0.7387244902801823,8.426548560221681,1.0915377478086492,2.6823118001112287,2.6869559619945957,2.7261742340854687,2.769692999839454,2.7997203538453714,,-0.0383159152499597,-0.03582753286689074,-0.004976764766137912,,17.317861070171464,16.12530630695643,19.70297059660154,½ð²æ,2.7321085966817793,2.8792929858635654,2.584924207499993,25.0,33.33333333333345,28.646005607604604,31.329975707830954,38.8295208850894,0.017374517374517118,1.5331224866924698
sh600001,ºªµ¦¸ÖÌú,2003-08-22,,,,5.17,5.22,5.16,5.18,6.933125428807888,2.6730235757266696,0.0,431414.0,2238727.0,0.00088,2538200000.0,7700345060.0,0,0,13.796132329573975,0.7387244902801823,8.426548560221681,1.0915377478086492,2.684375886886153,2.692632149641384,2.7321085966817793,2.7764014709806064,2.801472147828763,,-0.03874590650430143,-0.035205437271123505,-0.007080938466355852,,15.262505890971688,15.529028925348912,14.72945982221724,ËÀ²æ,2.7383009706328907,2.885023141340996,2.5915787999247852,33.33333333333333,33.33333333333345,28.646005607604604,31.329975707830954,38.8295208850894,0.01158301158301156,0.6180781859291918
sh600001,ºªµ¦¸ÖÌú,2003-08-21,,,,5.21,5.22,5.17,5.18,6.933125428807888,2.6730235757266696,-0.005758,672783.0,3490600.0,0.001373,2538200000.0,7700345060.0,0,0,13.796132329573975,0.7387244902801823,8.426548560221681,1.0915377478086492,2.684375864940633,2.69779229331082,2.7383009706328907,2.783109942121759,2.803223941812155,,-0.038731154883417496,-0.03432031996282902,-0.008821669841176952,,17.011405895281186,15.662290442537525,19.709636800768507,,2.746557390607987,2.89043904150765,2.602675739708324,33.33333333333333,33.33333333333345,28.646005607604604,31.329975707830954,38.8295208850894,0.009596930501930334,0.8821465443972969
sh600001,ºªµ¦¸ÖÌú,2003-08-20,,,,5.25,5.25,5.18,5.21,6.973277561004148,2.688503981653028,-0.005725,676020.0,3520113.0,0.0013800000000000002,2552900000.0,7744941650.0,0,0,13.876032704465455,0.743002817155054,8.475350961715009,1.0978593945698327,2.684375842995112,2.70656459785945,2.746557390607987,2.790155791807031,2.8045540481269984,,-0.03814896419809344,-0.0332176112326819,-0.00986270593082307,,19.634755901745432,14.987732716165697,28.9288022729049,,2.7542978209040876,2.895844813541081,2.612750828267094,33.33333333333333,33.33333333333345,34.44918013172964,33.962858135509244,40.141124612357935,0.013358781190019431,0.7786311240520792
sh600001,ºªµ¦¸ÖÌú,2003-08-19,,,,5.21,5.26,5.21,5.24,7.013429444574339,2.7039842917231427,0.007692,876696.0,4593396.0,0.001789,2567600000.0,7789538240.0,0,0,13.955933079356935,0.7472811440299258,8.52415336320834,1.1041810413310165,2.68643989178366,2.7127569015979023,2.7542978209040876,2.7951675027698593,2.806385206483681,,-0.03842716993844553,-0.031984772991329014,-0.012884793894233026,,18.58256863522686,12.66422112337583,30.419263658928916,,2.761006247604823,2.900846008110909,2.621166487098737,41.66666666666667,33.33333333333345,41.44599134100086,36.79750194341711,41.483998168645556,0.009615381679389134,0.9579517680502669
sh600001,ºªµ¦¸ÖÌú,2003-08-18,,,,5.2,5.23,5.18,5.2,6.959893940384897,2.68334400960129,0.003861,833050.0,4337649.0,0.0017,2548000000.0,7730076120.0,0,0,13.849399246168295,0.7415767081967634,8.459083494550567,1.0957521789827716,2.691600123877942,2.717401174329343,2.761006247604823,2.8003379504595065,2.8087174008404174,,-0.03979949800052873,-0.03037417375454988,-0.01885064849195771,,10.482548605014154,9.705047367450314,12.037551080141835,½ð²æ,2.7674566624090327,2.903852148100067,2.6310611767179983,33.33333333333333,31.944444444444553,24.380956829997338,29.617834998135073,38.87096014961371,0.009652509615384663,0.9794750563957999
sh600001,ºªµ¦¸ÖÌú,2003-08-15,,,,5.18,5.2,5.16,5.18,6.93312514420313,2.6730234659990675,0.0,754780.0,3908245.0,0.0015400000000000001,2538200000.0,7700345060.0,0,0,13.796132329573975,0.7387244902801823,8.426548560221681,1.0915377478086492,2.700888412396595,2.727205718004651,2.7674566624090327,2.8061964075532155,2.8113935998991852,,-0.038870629849173,-0.02801784269305516,-0.02170557431223568,,7.028170733608164,9.316296748668396,2.4519187034876992,,2.7775192741788985,2.9077490654654268,2.6472894828923703,25.0,30.555555555555667,13.928576014021637,25.751907188956093,37.53431499367378,0.007722007722007707,0.9597043198265061
sh600001,ºªµ¦¸ÖÌú,2003-08-14,,,,5.23,5.23,5.18,5.18,6.93312514420313,2.6730234659990675,-0.009559999999999999,1200534.0,6249434.0,0.00245,2538200000.0,7700345060.0,0,0,13.796132329573975,0.7387244902801823,8.426548560221681,1.0915377478086492,2.711208721680987,2.73701036957898,2.7775192741788985,2.81104942435198,2.813735790172392,30ÈÕ¡¢60ÈÕ¾ùÏßËÀ²æ£»,-0.0360688463532286,-0.025304645904025695,-0.02152840089840581,,6.194430013455807,10.460359756198512,-2.337429472029605,,2.790936065006624,2.919893867712904,2.661978262300344,33.33333333333333,31.944444444444553,13.928576014021637,25.751907188956093,37.53431499367378,0.0095602316602319,1.413607645911263
sh600001,ºªµ¦¸ÖÌú,2003-08-13,,,,5.29,5.29,5.22,5.23,7.000045579947428,2.6988242255957635,-0.011342,910828.0,4778759.0,0.001859,2562700000.0,7774672710.0,0,0,13.929299621059775,0.7458550350716352,8.507885896043899,1.1020738257439553,2.72875335272377,2.7488792129318194,2.790936065006624,2.8160711086106383,2.815740641161421,,-0.03196811401690436,-0.022613595791724964,-0.01870903645035879,,9.29164502018371,12.593324627569865,2.6882858054114003,,2.8015147769116746,2.9276280768276033,2.675401476995746,33.33333333333333,31.944444444444553,18.32627730789598,29.11081670863816,39.518259263153936,0.01323251625239008,1.261391016147469
sh600001,ºªµ¦¸ÖÌú,2003-08-12,,,,5.29,5.33,5.27,5.29,7.080350920083008,2.729785452194553,0.0,553341.0,2929983.0,0.001129,2592100000.0,7863865900.0,0,0,14.089100388758988,0.7544116897807183,8.605490709973635,1.1147171206838404,2.7390739114121265,2.7591999686305146,2.8015147769116746,2.819895422467814,2.817399803826603,,-0.028896084062686178,-0.02027496623543011,-0.017242235654512134,,11.437467530275399,14.244164431262945,5.824073728300306,,2.8110615187618864,2.938397330115075,2.6837257074086978,33.33333333333333,31.944444444444553,26.78244680231185,33.98724672484705,42.0758818647484,0.011342155009452015,0.7797871267008755
sh600001,ºªµ¦¸ÖÌú,2003-08-11,,,,5.28,5.31,5.27,5.29,7.080350920083008,2.729785452194553,0.001894,512874.0,2712898.0,0.001047,2592100000.0,7863865900.0,0,0,14.089100388758988,0.7544116897807183,8.605490709973635,1.1147171206838404,2.743202224780726,2.7653925061763482,2.8110615187618864,2.8220130171676145,2.8193863383615794,,-0.027707165861176275,-0.018119686778616095,-0.01917495816512036,,12.394296533508244,15.64751288175672,5.887863837011292,,2.818286131650221,2.941467622792945,2.695104640507497,33.33333333333333,31.944444444444553,26.78244680231185,33.98724672484705,42.07588186474841,0.007575758034026547,0.5876842006115709
sh600001,ºªµ¦¸ÖÌú,2003-08-08,,,,5.35,5.39,5.28,5.28,7.066966086315527,2.7246250124210287,-0.013084,1068771.0,5682092.0,0.0021809999999999998,2587200000.0,7849000370.0,0,0,14.062466930461829,0.7529855808224276,8.58922324280919,1.1126099050967793,2.753523023612689,2.7715850437221814,2.818286131650221,2.8237932888029436,2.821794577649266,20ÈÕ¡¢60ÈÕ¾ùÏßËÀ²æ£»,-0.025786660580540577,-0.015722817007976047,-0.02012768714512906,,13.829540038357512,17.274121055880958,6.94037800331062,ËÀ²æ,2.825768766527232,2.9427980466890813,2.7087394863653826,25.0,31.944444444444553,22.65142179159256,32.401341919921656,41.49628794283563,0.020560749999999905,1.0634975410927376
sh600001,ºªµ¦¸ÖÌú,2003-08-07,,,,5.33,5.38,5.32,5.35,7.160656110870152,2.7607466212129785,0.003752,564597.0,3015153.0,0.001152,2621500000.0,7953059090.0,0,0,14.2489011564582,0.7629683444898013,8.703095523903372,1.1273604156237258,2.762812017476955,2.7788096479549678,2.825768766527232,2.8260829142912,2.8244575136617898,20ÈÕ¡¢30ÈÕ¾ùÏßËÀ²æ£»,-0.022434892182417787,-0.013206856114834914,-0.018456072135165747,,20.744310057536268,18.996411564642678,24.240107043323448,½ð²æ,2.8319513887808254,2.947373462605474,2.7165293149561767,33.33333333333333,33.333333333333435,33.76326768918184,38.306211026083865,44.48198335168804,0.01125703177570092,0.5631732979029015
sh600001,ºªµ¦¸ÖÌú,2003-08-06,,,,5.33,5.36,5.31,5.33,7.1338897565037485,2.750427019037549,0.0,848443.0,4521377.0,0.001732,2611700000.0,7923328020.0,0,0,14.195634221947627,0.7601161256138806,8.670560578631408,1.1231459830320851,2.7690050731398523,2.7865501833565296,2.8319513887808254,2.8285179404781875,2.825843703315511,,-0.021508327708612995,-0.01089984709793919,-0.02121696122134761,,17.227576197415612,18.122462318195883,15.437803955855067,ËÀ²æ,2.8363728033558417,2.945906498013998,2.7268391086976855,33.33333333333333,34.722222222222335,25.00455561086621,35.214249496320036,43.366345334973694,0.009380863039399778,0.8560016659103212
sh600001,ºªµ¦¸ÖÌú,2003-08-05,,,,5.39,5.39,5.3,5.33,7.1338897565037485,2.750427019037549,-0.011132,1368832.0,7299032.0,0.002794,2611700000.0,7923328020.0,0,0,14.195634221947627,0.7601161256138806,8.670560578631408,1.1231459830320851,2.7793260258488854,2.795838740210279,2.8363728033558417,2.831634336984882,2.8265584916356663,,-0.018962122973878337,-0.008247726945270739,-0.021428792057215196,,19.319625165688596,18.569905378586014,20.81906473989376,,2.8418063385245924,2.945060639876948,2.7385520371722367,33.33333333333333,34.722222222222335,25.00455561086621,35.214249496320036,43.366345334973694,0.01669758348968109,1.4444199398735211
sh600001,ºªµ¦¸ÖÌú,2003-08-04,,,,5.36,5.42,5.3,5.39,7.214198210988473,2.7813894463543667,0.0037240000000000003,1174150.0,6283712.0,0.002396,2641100000.0,8012521210.0,0,0,14.35543498964684,0.7686727803229637,8.768165392561146,1.1357892779719705,2.787582787571952,2.8046113208803094,2.8418063385245924,2.8335699484247807,2.827948007249108,,-0.01543642714192428,-0.005569127938118839,-0.01973459840761088,,22.979437748532842,18.195045485034726,32.54822227552907,,2.845691752327502,2.946253765648745,2.7451297390062592,33.33333333333333,34.722222222222335,34.513729668938566,40.30720987824808,45.90841156860536,0.022346359925788373,1.3195457296796251
sh600001,ºªµ¦¸ÖÌú,2003-08-01,,,,5.4,5.41,5.33,5.37,7.187432213425675,2.7710699817423583,-0.007393999999999999,1056618.0,5672109.0,0.002156,2631300000.0,7982790150.0,0,0,14.302168073052519,0.7658205624063825,8.735630458232258,1.131574846797848,2.789647063831655,2.807707606813422,2.845691752327502,2.8344734789541186,2.827556391161321,,-0.013864365393878586,-0.0031023031371674773,-0.021524124513422217,,16.469156622799293,15.802849353285668,17.801771161826547,,2.848068951738484,2.942977830431362,2.7531600730456063,33.33333333333333,36.11111111111123,26.77989420385633,37.547687035701976,44.87633750708089,0.014787426443202856,1.1331080024630684
sh600001,ºªµ¦¸ÖÌú,2003-07-31,,,,5.44,5.48,5.4,5.41,7.240971960098643,2.791711899527464,-0.0036829999999999996,507806.0,2751524.0,0.001036,2650900000.0,8042252270.0,0,0,14.408701906241165,0.7715249982395451,8.800700326890034,1.1400037091460933,2.7948072784329625,2.8180281787788237,2.848068951738484,2.836058380093998,2.8269150817515425,10ÈÕ¡¢60ÈÕ¾ùÏßËÀ²æ£»,-0.010605470323784338,-0.0004117875729896988,-0.020387365501589278,,15.612825843289832,15.469695718528856,15.899086092811782,½ð²æ,2.8496670564500515,2.9411693913635935,2.7581647215365095,33.33333333333333,37.50000000000012,33.34397043114719,41.02518583300435,46.58002655823817,0.014732968576709804,0.4824851778656126
sh600001,ºªµ¦¸ÖÌú,2003-07-30,,,,5.4,5.44,5.39,5.43,7.267739042993991,2.802031782582716,0.0036969999999999998,630939.0,3413911.0,0.001288,2660700000.0,8071983330.0,0,0,14.46196882283548,0.7743772161561261,8.833235261218919,1.1442181403202154,2.804095293573188,2.832992917081435,2.8496670564500515,2.838135933030031,2.827194827697503,10ÈÕ¡¢30ÈÕ¾ùÏßËÀ²æ£»,-0.008393396313183477,0.002136633114708962,-0.021060058855784877,,12.892922975461024,15.398130656148368,7.882507614086336,,2.8502431493864666,2.9394406581642145,2.7610456406087187,41.66666666666667,38.88888888888902,37.136307818743184,42.843657369584,47.442977668637226,0.009242145488029485,0.5589751922139188
sh600001,ºªµ¦¸ÖÌú,2003-07-29,,,,5.41,5.45,5.37,5.41,7.240969179935767,2.7917108276528837,0.0,1079556.0,5827283.0,0.002203,2650900000.0,8042252270.0,0,0,14.408701906241165,0.7715249982395451,8.800700326890034,1.1400037091460933,2.812351454571654,2.8438295851928403,2.8502431493864666,2.840544178992723,2.825447103588565,10ÈÕ¡¢20ÈÕ¾ùÏßËÀ²æ£»,-0.006498651449814208,0.004769140471682073,-0.022535583842992563,,10.248475372282504,16.65073449649204,-2.5560428761365657,,2.850323272663251,2.9367400503961365,2.7639064949303656,33.33333333333333,38.88888888888902,30.553622207752163,40.422664143524216,46.49289896799048,0.014787430683918745,0.8529764529081867
sh600001,ºªµ¦¸ÖÌú,2003-07-28,,,,5.41,5.44,5.39,5.41,7.240969179935767,2.7917108276528837,-0.0018449999999999999,1387558.0,7504252.0,0.002832,2650900000.0,8042252270.0,0,0,14.408701906241165,0.7715249982395451,8.800700326890034,1.1400037091460933,2.8216398541886476,2.8567305313474316,2.850323272663251,2.8434650900245653,2.825558162169649,,-0.0029348813011704777,0.007586088452056143,-0.021041939506453243,,11.526559212269904,19.851864058596806,-5.1240504803839,,2.8498974113433273,2.9341135094368367,2.765681313249818,33.33333333333333,38.88888888888902,30.553622207752163,40.422664143524216,46.492898967990484,0.009225092421441872,0.9445679233376469
sh600001,ºªµ¦¸ÖÌú,2003-07-25,,,,5.48,5.53,5.4,5.42,7.254353462073293,2.796871054748894,-0.014544999999999999,1656541.0,9005452.0,0.0033810000000000003,2655800000.0,8057117800.0,0,0,14.435335364538322,0.7729511071978354,8.816967794054476,1.1421109247331542,2.8257681497951697,2.8649872195782677,2.8498974113433273,2.8463860010564077,2.8260065619672354,5ÈÕ¡¢60ÈÕ¾ùÏßËÀ²æ£»,0.0016564745074791887,0.010216330890362798,-0.01711971276576722,,15.28983881840481,24.014516481760257,-2.1595165083060834,,2.8497195474593195,2.9315688931212187,2.7678702017974204,41.66666666666667,40.277777777777914,31.706375217580206,41.15502276940313,46.88204942102572,0.02363637453874523,0.7859323256189094
sh600001,ºªµ¦¸ÖÌú,2003-07-24,,,,5.51,5.55,5.48,5.5,7.361425394435357,2.838151975228594,-0.0018149999999999998,889118.0,4894234.0,0.0018149999999999998,2695000000.0,8176042050.0,0,0,14.64840304883185,0.7843599798234997,8.9471075423131,1.1589686508471622,2.8412490791246663,2.872727885099503,2.8497195474593195,2.8481228530589107,2.8270436571652,5ÈÕ¡¢20ÈÕ¾ùÏßËÀ²æ£»5ÈÕ¡¢30ÈÕ¾ùÏßËÀ²æ£»,0.006967214987906978,0.0123562949860837,-0.010778159996353443,,20.893941901076644,28.376855313437986,5.928115076353961,,2.84950181903902,2.931367924273885,2.7676357138041547,41.66666666666667,41.6666666666668,42.36103002212064,47.460587270398555,50.09672697947048,0.012704172727272645,0.3920753954849845
sh600001,ºªµ¦¸ÖÌú,2003-07-23,,,,5.5,5.55,5.46,5.51,7.374810675811955,2.843312587575044,0.001818,1315397.0,7249565.0,0.002684,2699900000.0,8190907580.0,0,0,14.675036507129011,0.7857860887817905,8.963375009477543,1.1610758664342236,2.861890540589663,2.877352594205127,2.84950181903902,2.8484836743787567,2.8273084002414937,,0.009441161443350499,0.01370356498562788,-0.008524807084554761,,22.830274553742612,32.11831201961866,4.254199621990523,,2.8495321353721863,2.932193517072216,2.7668707536721566,41.66666666666667,43.055555555555685,43.89779008197039,48.30877195714978,50.51167245858517,0.016363633393829402,0.4297875399230537
sh600001,ºªµ¦¸ÖÌú,2003-07-22,,,,5.48,5.54,5.44,5.5,7.361427600434363,2.838152825737852,0.009174,2096321.0,11477049.0,0.004278,2695000000.0,8176042050.0,0,0,14.64840304883185,0.7843599798234997,8.9471075423131,1.1589686508471622,2.875307715814009,2.8769068665014106,2.8495321353721863,2.847323087071261,2.8283305441006736,5ÈÕ¡¢10ÈÕ¾ùÏßËÀ²æ£»,0.011936046586574989,0.014769165871197226,-0.005666238569244475,,24.670943745507543,36.76233075255668,0.4881697314092719,,2.8480492621970193,2.9306103722258587,2.76548815216818,41.66666666666667,44.44444444444457,42.14916643502204,47.448003391811014,50.115768371599344,0.0183486181818181,0.6890568171172844
sh600001,ºªµ¦¸ÖÌú,2003-07-21,,,,5.53,5.56,5.42,5.45,7.294507786005548,2.8123523056854935,-0.021544,4581323.0,25188036.0,0.00935,2670500000.0,8101714400.0,0,0,14.515235757346053,0.7772294350320467,8.865770206490883,1.148432572911856,2.8918212085061983,2.8790013561688816,2.8480492621970193,2.84565973477882,2.829944727568148,,0.015472169606091324,0.015477445692352784,-1.055217252292004e-05,ËÀ²æ,28.495777320388964,42.80802425608125,-0.12871655099560542,,2.84785641502447,2.9289506745351104,2.7667621555138298,33.33333333333333,44.44444444444457,33.51415015757359,43.10539271676762,48.12719157396078,0.025134649541284304,1.381365502176138
sh600001,ºªµ¦¸ÖÌú,2003-07-18,,,,5.7,5.7,5.56,5.57,7.455120910910199,2.8742757013963764,-0.022807,2456451.0,13826791.0,0.005013,2729300000.0,8280100770.0,0,0,14.834837274828224,0.7943427434908733,9.06097982340728,1.1737191613741087,2.9042062893613485,2.8836758978415884,2.84785641502447,2.84468773836122,2.832579291903618,,0.022387460743880094,0.015478764713918148,0.013817392059923893,,39.55217661888129,49.9641477239274,18.728234408789078,,2.8450734807515885,2.9253025014226104,2.7648444600805666,41.66666666666667,45.833333333333464,47.777522665924856,52.683347434607796,52.985425287563125,0.02456140394973083,0.9329269668251161
sh600001,ºªµ¦¸ÖÌú,2003-07-17,,,,5.64,5.89,5.62,5.7,7.629118209923933,2.9413592825535764,0.010638,4853383.0,27866256.0,0.009904999999999999,2793000000.0,8473352670.0,0,0,15.181072250607555,0.8128821609079907,9.272456907488124,1.2011129654234225,2.9042066910743225,2.87810972469815,2.8450734807515885,2.842495019542549,2.8359528974120716,,0.02458332353109327,0.013751590706427657,0.021663465649331227,,53.772709372766364,55.17013327645045,50.977861565398186,ËÀ²æ,2.8407074410043327,2.910230636945714,2.7711842450629516,50.0,47.22222222222235,77.58798542232142,67.59953323929436,59.18844056688341,0.047872326315789415,2.003604883142455
sh600001,ºªµ¦¸ÖÌú,2003-07-16,,,,5.67,5.67,5.59,5.64,7.548813927364629,2.91039846369677,-0.0035340000000000002,1224047.0,6896887.0,0.0024980000000000002,2763600000.0,8384159480.0,0,0,15.021271482908347,0.8043255061989077,9.174852093558384,1.1884696704835374,2.8928146478205745,2.866341195818674,2.8407074410043327,2.840258967833159,2.8386301594555237,20ÈÕ¡¢60ÈÕ¾ùÏß½ð²æ£»30ÈÕ¡¢60ÈÕ¾ùÏß½ð²æ£»,0.020198139064859344,0.011043657500261251,0.018308963129196186,,57.04795294803841,55.86884522829249,59.40616838753023,,2.838901475892668,2.906364521437024,2.7714384303483115,50.0,45.833333333333464,70.51160484372531,63.19040072817831,56.959835341030306,0.014134269503546015,0.5400110309782374
sh600001,ºªµ¦¸ÖÌú,2003-07-15,,,,5.57,5.67,5.55,5.66,7.575586048459887,2.9207202891987984,0.016158000000000002,3467384.0,19528184.0,0.0070760000000000016,2773400000.0,8413890550.000002,0,0,15.074538417418921,0.8071777250748285,9.207387038830351,1.192684103075178,2.878506017188797,2.8566567135800986,2.838901475892668,2.8353440250326654,2.8407270093089334,,0.01745963224334357,0.008755037109111727,0.017409190268463687,,56.624561001005056,55.27929136841954,59.31510026617609,½ð²æ,2.836832369363136,2.901059579135444,2.7726051595908277,50.0,44.44444444444458,77.29153202703505,65.9323271912244,57.97123588428963,0.021543985865724258,1.5537199563017046
sh600001,ºªµ¦¸ÖÌú,2003-07-14,,,,5.57,5.59,5.53,5.57,7.4551261206031825,2.874277709961245,0.0,1164026.0,6471167.0,0.002376,2729300000.0,8280100770.0,0,0,14.834837274828224,0.7943427434908733,9.06097982340728,1.1737191613741087,2.8661815038315495,2.8439160139790762,2.836832369363136,2.829747707851292,2.8397842827873143,10ÈÕ¡¢20ÈÕ¾ùÏß½ð²æ£»10ÈÕ¡¢60ÈÕ¾ùÏß½ð²æ£»,0.012659393925590567,0.006578888325553766,0.012161011200073603,,50.72631518571805,54.606656552126786,42.96563245290058,ËÀ²æ,2.837085391795481,2.906359633103888,2.767811150487074,41.66666666666667,43.05555555555569,64.48853745646022,58.506267130845316,54.48648925755077,0.010771992818671361,0.6496438479711082
sh600001,XDºªµ¦¸Ö,2003-07-11,,,,5.61,5.65,5.55,5.57,7.4551261206031825,2.874277709961245,-0.0035090000000000004,1402787.0,7832913.0,0.002863,2729300000.0,8280100770.0,0,0,14.834837274828224,0.7943427434908733,9.06097982340728,1.1737191613741087,2.8631455063218127,2.8348076031083926,2.837085391795481,2.826542824676922,2.8401216578705704,,0.011077106628928135,0.005058761925544564,0.012036689406767142,,58.69816843075094,56.54682723533116,63.000850821590504,,2.8358203370386175,2.905289119805873,2.766351554271362,41.66666666666667,41.6666666666668,64.48853745646022,58.50626713084532,54.48648925755077,0.017890323159784782,0.6885566015656905
